,class,sigmoid_ouput
10829,0,[0.9016462  0.08783326]
10830,1,[0.08898449 0.92589194]
10831,0,[0.91361773 0.09292144]
10832,0,[0.96236604 0.05509169]
10833,1,[0.10540059 0.9392687 ]
10834,0,[0.9667276  0.11242186]
10835,0,[0.9336262  0.10785373]
10836,0,[0.9831441  0.01558068]
10837,1,[0.02986294 0.9878214 ]
10838,0,[0.989521   0.00874063]
10839,1,[0.05606882 0.96761495]
10840,0,[0.94524777 0.06582718]
10841,0,[0.98079634 0.01378422]
10842,0,[0.95840627 0.04934481]
10843,0,[0.98967886 0.01956636]
10844,0,[0.9296386  0.02772214]
10845,0,[0.9784549  0.01768319]
10846,0,[0.9818958  0.01997533]
10847,0,[0.9870264 0.0117857]
10848,0,[0.5832243 0.2679334]
10849,0,[0.97503936 0.03255059]
10850,0,[0.96670693 0.04590843]
10851,0,[0.9612118  0.06942528]
10852,0,[0.990761   0.01352801]
10853,0,[0.97644216 0.03695285]
10854,0,[0.98848754 0.01019675]
10855,0,[0.9213661 0.0775188]
10856,0,[0.9959818  0.00513283]
10857,0,[0.9975313  0.00240189]
10858,0,[0.8979067  0.11263824]
10859,0,[0.99616575 0.00374659]
10860,0,[0.9924211  0.00930583]
10861,0,[0.95922863 0.04814867]
10862,0,[0.9556358  0.02526335]
10863,0,[0.99500835 0.00406633]
10864,0,[0.98836213 0.01225759]
10865,1,[0.12347225 0.8864561 ]
10866,0,[0.9956654  0.00546809]
10867,0,[0.9448618  0.06014259]
10868,0,[0.9943356  0.00617264]
10869,0,[0.9867676 0.0142437]
10870,0,[0.9824269  0.02438946]
10871,0,[0.9895293  0.02170448]
10872,0,[0.9907267  0.01562563]
10873,0,[0.93627244 0.14027996]
10874,0,[0.97253823 0.03146427]
10875,0,[0.95788926 0.02708435]
10876,0,[0.9341611  0.12391953]
10877,0,[0.9744683  0.02469744]
10878,0,[0.9917704  0.00976248]
10879,0,[0.95296514 0.06565061]
10880,0,[0.97367734 0.03885076]
10881,0,[0.9980306  0.00230369]
10882,0,[0.99820614 0.00126148]
10883,0,[0.96532685 0.06181775]
10884,0,[0.9556915  0.06737504]
10885,0,[0.8983372  0.11112138]
10886,0,[0.979932   0.02444782]
10887,0,[0.91440225 0.10420243]
10888,0,[0.9558434  0.03988501]
10889,0,[0.9569314  0.05357735]
10890,0,[0.99595886 0.01029073]
10891,0,[0.9696698  0.01879503]
10892,0,[0.9873445  0.02291119]
10893,0,[0.99782455 0.0020503 ]
10894,0,[0.98792297 0.00934902]
10895,0,[0.96847725 0.03741854]
10896,1,[0.01065808 0.99131924]
10897,0,[0.94554406 0.05054992]
10898,0,[0.9797649  0.02305625]
10899,0,[0.9954852  0.00702866]
10900,0,[0.98659235 0.02881766]
10901,1,[0.05752942 0.95725584]
10902,0,[0.44600338 0.67005944]
10903,0,[0.9567115  0.08282895]
10904,0,[0.98877805 0.01345262]
10905,0,[0.95042515 0.07799976]
10906,0,[0.99406624 0.01097547]
10907,0,[0.99255306 0.01013428]
10908,0,[0.98026246 0.03246565]
10909,0,[0.9895257  0.01056737]
10910,0,[0.9842934  0.01393766]
10911,0,[0.9883095  0.01864739]
10912,1,[0.15494078 0.9159636 ]
10913,0,[0.9863348  0.00684432]
10914,1,[0.063981 0.929456]
10915,1,[0.12558381 0.88026154]
10916,1,[0.0261659 0.9760055]
10917,0,[0.9200077  0.05803986]
10918,0,[0.9892687  0.01340414]
10919,0,[0.99915886 0.00147582]
10920,0,[0.8960837  0.17516021]
10921,0,[0.87745047 0.10921333]
10922,0,[0.9548333 0.0273418]
10923,0,[0.99296725 0.00980826]
10924,0,[0.96652704 0.06835217]
10925,0,[0.9955598  0.00640521]
10926,1,[0.05032099 0.983173  ]
10927,0,[0.97450715 0.01623469]
10928,0,[0.99198556 0.00901688]
10929,0,[0.9543182  0.03875092]
10930,0,[0.99152434 0.00760066]
10931,0,[0.98226994 0.01686917]
10932,0,[0.9487345  0.04338271]
10933,0,[0.99655044 0.00567057]
10934,0,[0.99811673 0.00154782]
10935,0,[0.93897593 0.06708919]
10936,0,[0.9986467  0.00388711]
10937,0,[0.9974241  0.00214148]
10938,0,[0.9939366 0.0066822]
10939,0,[0.9919214  0.01058803]
10940,0,[0.97751653 0.01777796]
10941,1,[0.04293932 0.9503166 ]
10942,0,[0.9947187  0.00471704]
10943,0,[0.9953603  0.01267572]
10944,0,[0.9476509 0.1254937]
10945,1,[0.00529459 0.99495655]
10946,0,[0.99629706 0.00437263]
10947,0,[0.9975228  0.00193922]
10948,0,[0.9669853  0.04260121]
10949,0,[0.9970878  0.00401724]
10950,0,[0.9990995  0.00106774]
10951,0,[0.99315953 0.01324151]
10952,0,[0.9963158  0.00711115]
10953,0,[0.9966664  0.00266057]
10954,0,[0.9793153  0.02142951]
10955,0,[0.9966761 0.0026637]
10956,0,[0.9568411  0.03560709]
10957,0,[0.99750745 0.00428539]
10958,0,[0.97274405 0.02059472]
10959,0,[0.9954521  0.00447003]
10960,0,[0.9934437  0.02576015]
10961,0,[0.9865747  0.01424228]
10962,0,[0.9930368  0.00697231]
10963,0,[0.991595   0.01182254]
10964,0,[0.96705955 0.04819491]
10965,0,[0.9598166  0.03688696]
10966,0,[0.98929214 0.0068975 ]
10967,0,[0.99334866 0.00876122]
10968,0,[0.567836   0.51334095]
10969,0,[0.97603524 0.02496796]
10970,0,[0.97250926 0.044626  ]
10971,0,[0.9895948  0.01027629]
10972,0,[0.9204676  0.07871343]
10973,0,[0.99621874 0.00443966]
10974,0,[0.94708645 0.03189115]
10975,0,[0.9947082  0.00644244]
10976,0,[0.98512995 0.01378945]
10977,0,[0.97648615 0.01736286]
10978,1,[0.06678712 0.8907694 ]
10979,0,[0.9656619  0.05837132]
10980,0,[0.95698434 0.04649249]
10981,0,[0.993883   0.00672622]
10982,0,[0.9765885  0.02011038]
10983,0,[0.8925018  0.23308824]
10984,0,[0.9842173  0.02623197]
10985,0,[0.98650753 0.00650727]
10986,0,[0.96814793 0.05614886]
10987,0,[0.9523755  0.05752291]
10988,0,[0.9710498  0.03525822]
10989,0,[0.9551955  0.06264223]
10990,0,[0.98696935 0.00862382]
10991,1,[0.11172911 0.8582236 ]
10992,0,[0.9841145  0.02534286]
10993,0,[0.98578566 0.01143994]
10994,0,[0.9266402  0.08336492]
10995,0,[0.99651647 0.00201448]
10996,0,[0.98965293 0.01356445]
10997,0,[0.95729667 0.02307006]
10998,0,[0.9960918  0.00507509]
10999,0,[0.9341627  0.04990598]
11000,0,[0.986553   0.00896805]
11001,0,[0.9866392  0.01021911]
11002,0,[0.97292084 0.02349737]
11003,1,[0.0158821  0.97162163]
11004,0,[0.98280084 0.02280111]
11005,0,[0.9978218  0.00267364]
11006,0,[0.968876   0.02917433]
11007,0,[0.99659973 0.00446268]
11008,0,[0.9665595  0.02775559]
11009,0,[0.99313253 0.00933736]
11010,0,[0.99280715 0.01455266]
11011,0,[0.9211122  0.07587363]
11012,0,[0.98514843 0.01314211]
11013,0,[0.97709525 0.02747202]
11014,1,[0.02315014 0.9675647 ]
11015,0,[0.9791899  0.03554642]
11016,0,[0.98883635 0.00876029]
11017,0,[0.9730708  0.02543634]
11018,0,[0.79398847 0.18054079]
11019,0,[0.9687799  0.02539231]
11020,0,[0.9901011  0.01546532]
11021,0,[0.98395556 0.01911678]
11022,0,[0.9861178  0.03465268]
11023,0,[0.9817276  0.02038529]
11024,0,[0.99176663 0.00631232]
11025,0,[0.9876797  0.01483545]
11026,0,[0.99457306 0.00812867]
11027,0,[0.9863918  0.01848135]
11028,0,[0.99463224 0.00549153]
11029,0,[0.992322 0.011829]
11030,0,[0.99487454 0.00696829]
11031,1,[0.0976658 0.9280342]
11032,0,[0.9927285  0.01117224]
11033,0,[0.919521   0.10763591]
11034,0,[0.98158103 0.00918529]
11035,0,[0.96736544 0.0272652 ]
11036,0,[0.9745709  0.02044004]
11037,0,[0.9767652 0.0205879]
11038,0,[0.7946479 0.2979699]
11039,0,[0.8376513  0.16814172]
11040,0,[0.9946813  0.00790325]
11041,0,[0.9136037  0.08141089]
11042,0,[0.98782593 0.02611876]
11043,0,[0.94194424 0.05546445]
11044,0,[0.9451484  0.07423751]
11045,0,[0.9877517  0.00638692]
11046,1,[0.06807156 0.9325783 ]
11047,0,[0.9808121  0.02144519]
11048,0,[0.99451977 0.00894073]
11049,1,[0.09046409 0.8850098 ]
11050,0,[0.9840604  0.01229514]
11051,0,[0.98728925 0.02020119]
11052,0,[0.9916285  0.01132574]
11053,0,[0.97364736 0.02020922]
11054,1,[0.12183267 0.9150291 ]
11055,0,[0.99249345 0.01043486]
11056,0,[0.98334783 0.01321222]
11057,0,[0.9905882  0.01367717]
11058,0,[0.9579834  0.05061011]
11059,0,[0.9863652  0.01157219]
11060,0,[0.9345208 0.0431459]
11061,0,[0.9792772  0.01582609]
11062,0,[0.95134336 0.06849635]
11063,0,[0.9538727  0.05309149]
11064,0,[0.9836368  0.01465151]
11065,0,[0.98321944 0.02145345]
11066,0,[0.96041244 0.03462663]
11067,0,[0.9858084  0.01247043]
11068,0,[0.95184124 0.04890716]
11069,0,[0.9894733  0.00765098]
11070,0,[0.9671308  0.05110758]
11071,1,[0.02663308 0.939668  ]
11072,0,[0.9942742  0.00511955]
11073,0,[0.9726495  0.07277885]
11074,0,[0.9902535  0.00999215]
11075,0,[0.96369916 0.04247131]
11076,1,[0.02787338 0.9768528 ]
11077,0,[0.91204375 0.07109618]
11078,0,[0.9919408  0.01100836]
11079,0,[0.9928606  0.01616393]
11080,0,[0.97100157 0.02302282]
11081,0,[0.96221703 0.04596892]
11082,0,[0.8959125  0.10430606]
11083,0,[0.99158245 0.00767578]
11084,1,[0.04685244 0.953785  ]
11085,0,[0.97127837 0.03069681]
11086,0,[0.9306847  0.26255688]
11087,0,[0.78498876 0.26468384]
11088,0,[0.993666   0.00756362]
11089,0,[0.92401    0.09682017]
11090,0,[0.9474771  0.05069622]
11091,0,[0.99262965 0.01099024]
11092,0,[0.8789447  0.11205526]
11093,0,[0.9253895  0.05274972]
11094,0,[0.94224834 0.01976887]
11095,0,[0.98368907 0.01807336]
11096,0,[0.9794653  0.01577059]
11097,0,[0.99158514 0.00782201]
11098,0,[0.9949945  0.00691665]
11099,0,[0.9725982  0.06002582]
11100,0,[0.9705367  0.02099126]
11101,0,[0.9968323 0.0045993]
11102,0,[0.18164523 0.7328878 ]
11103,0,[0.98683167 0.00488131]
11104,0,[0.9146431 0.076438 ]
11105,0,[0.9851187  0.01185876]
11106,0,[0.9865954  0.01425086]
11107,0,[0.9850707  0.02611286]
11108,0,[0.9275939  0.05372266]
11109,1,[0.05418278 0.94466937]
11110,1,[0.18296875 0.89988756]
11111,1,[0.06158899 0.9525401 ]
11112,0,[0.94748056 0.0387747 ]
11113,0,[0.9527435  0.07965546]
11114,0,[0.940506   0.04254755]
11115,0,[0.99682164 0.00343108]
11116,0,[0.8981983  0.05235588]
11117,0,[0.98356885 0.01034083]
11118,0,[0.99358445 0.00677798]
11119,0,[0.88756835 0.09984262]
11120,0,[0.9569602  0.04228654]
11121,0,[0.97644264 0.01967081]
11122,0,[0.98436385 0.00817101]
11123,0,[0.94485277 0.0237382 ]
11124,0,[0.9907534  0.01417427]
11125,1,[0.1483963 0.8669801]
11126,0,[0.99240017 0.00827577]
11127,0,[0.9867149  0.01867974]
11128,0,[0.9895863  0.03215486]
11129,0,[0.9888526  0.01328345]
11130,0,[0.9711662  0.02823118]
11131,0,[0.8984515  0.20564201]
11132,0,[0.99133766 0.0140027 ]
11133,0,[0.9879925  0.00691141]
11134,0,[0.7247949 0.3212843]
11135,0,[0.9883483  0.02821293]
11136,0,[0.9384865 0.130565 ]
11137,1,[0.0583774 0.9388563]
11138,1,[0.00119188 0.99823207]
11139,0,[0.9625664  0.02819663]
11140,0,[0.99008006 0.0127965 ]
11141,0,[0.9756766  0.02371637]
11142,0,[0.98867244 0.00986314]
11143,0,[0.9102024  0.12827443]
11144,0,[0.9472747  0.07251537]
11145,0,[0.97530293 0.02518766]
11146,0,[0.9877428  0.02008606]
11147,0,[0.9777256  0.01658084]
11148,0,[0.9691478 0.0211765]
11149,0,[0.99695265 0.00272084]
11150,0,[0.9428989  0.05338247]
11151,0,[0.93529445 0.03350175]
11152,0,[0.9978078  0.00212307]
11153,0,[0.9901017  0.01106505]
11154,0,[0.96724284 0.05877952]
11155,0,[0.986725   0.02144922]
11156,0,[0.8892594  0.14552167]
11157,0,[0.995139   0.00691092]
11158,0,[0.98470426 0.01119315]
11159,0,[0.99849474 0.00211638]
11160,0,[0.9730444  0.02514693]
11161,0,[0.97168577 0.02377739]
11162,1,[0.02107269 0.9644701 ]
11163,0,[0.9888755  0.01527089]
11164,1,[0.06800347 0.94491154]
11165,0,[0.9983658  0.00141124]
11166,1,[0.02030913 0.9670774 ]
11167,0,[0.9853904  0.01109403]
11168,0,[0.9795426  0.02182154]
11169,0,[0.98671734 0.01979659]
11170,0,[0.97611475 0.01810487]
11171,0,[0.99224067 0.00777175]
11172,0,[0.9983854  0.00184802]
11173,0,[0.9806332  0.01483605]
11174,0,[0.9852292  0.01229258]
11175,0,[0.96846294 0.02392946]
11176,0,[0.9616515  0.04762204]
11177,1,[0.02479735 0.9697017 ]
11178,0,[0.99441963 0.00277749]
11179,0,[0.97983676 0.01891461]
11180,0,[0.9777865  0.01486339]
11181,0,[0.9825449  0.01860004]
11182,0,[0.99054515 0.02139092]
11183,0,[0.9972977  0.00125844]
11184,0,[0.90703845 0.1039678 ]
11185,0,[0.99316895 0.0082115 ]
11186,0,[0.99508446 0.00901871]
11187,0,[0.9598446  0.02848171]
11188,1,[0.08844317 0.9497156 ]
11189,0,[0.9349114  0.04200258]
11190,0,[0.992642   0.00664715]
11191,0,[0.6533737  0.45355606]
11192,0,[0.92648464 0.0507658 ]
11193,0,[0.94674975 0.04091166]
11194,0,[0.9829298  0.01116544]
11195,0,[0.9751751  0.02293701]
11196,0,[0.99136484 0.01710111]
11197,1,[0.04120352 0.91765356]
11198,0,[0.9614813  0.08402857]
11199,0,[0.99495476 0.00567651]
11200,0,[0.9974819  0.00331841]
11201,0,[0.9987369  0.00421662]
11202,0,[0.9860627  0.01439131]
11203,1,[0.05775237 0.95536935]
11204,0,[0.9634986 0.0361554]
11205,0,[0.8755045  0.11958778]
11206,1,[0.04986842 0.98077947]
11207,0,[0.9577061  0.02010203]
11208,0,[0.9891867  0.01307611]
11209,0,[0.953434   0.03570773]
11210,0,[0.9403321 0.0752129]
11211,0,[0.9974433  0.00476854]
11212,0,[0.95392525 0.0482506 ]
11213,0,[0.994843   0.00529434]
11214,0,[0.994212   0.00498994]
11215,0,[0.9950228  0.00416847]
11216,0,[0.9947449  0.00750613]
11217,0,[0.98221684 0.02311519]
11218,0,[0.9369679  0.05772844]
11219,0,[0.9729663  0.01792212]
11220,0,[0.9935961 0.0119066]
11221,0,[0.98416036 0.01713853]
11222,0,[0.99575484 0.00634294]
11223,0,[0.9806762  0.01679782]
11224,1,[0.05919328 0.95429313]
11225,0,[0.99341726 0.00915913]
11226,0,[0.99211967 0.01265159]
11227,0,[0.9924798  0.00922521]
11228,0,[0.94452214 0.03887812]
11229,0,[0.9574109  0.02823055]
11230,0,[0.9696184 0.0356692]
11231,0,[0.77921426 0.25034925]
11232,0,[0.9701203  0.04086821]
11233,0,[0.99519944 0.00645322]
11234,0,[0.9891922  0.00762818]
11235,0,[0.96181476 0.03394114]
11236,0,[0.9832659 0.0416449]
11237,0,[0.97264636 0.03915108]
11238,0,[0.97615004 0.01282944]
11239,0,[0.97707224 0.02708914]
11240,0,[0.9897832  0.00907806]
11241,0,[0.9153329  0.06816224]
11242,0,[0.98522156 0.02182066]
11243,0,[0.94997126 0.05162766]
11244,0,[0.98995155 0.01040599]
11245,0,[0.78396714 0.0834092 ]
11246,0,[0.93617296 0.05663794]
11247,0,[0.9430036  0.04987489]
11248,0,[0.95563084 0.02916015]
11249,1,[0.02159297 0.97535986]
11250,0,[0.99467635 0.00711124]
11251,0,[0.9854107  0.01580404]
11252,0,[0.987263   0.02314165]
11253,0,[0.91739506 0.08611544]
11254,0,[0.97182184 0.04126453]
11255,0,[0.97624457 0.03021174]
11256,1,[0.06118808 0.9604893 ]
11257,0,[0.98235774 0.01514455]
11258,0,[0.97117496 0.02038892]
11259,0,[0.98957235 0.01953802]
11260,0,[0.97550344 0.02637017]
11261,0,[0.9924677  0.00718531]
11262,0,[0.85801107 0.12359162]
11263,0,[0.9247291  0.07418416]
11264,0,[0.9890058  0.01718588]
11265,0,[0.9411777  0.04320954]
11266,0,[0.9866632  0.01531933]
11267,0,[0.9479555  0.04295696]
11268,0,[0.97712326 0.02276965]
11269,0,[0.99097085 0.00829842]
11270,0,[0.9931415  0.00568497]
11271,0,[0.9851849 0.0050596]
11272,0,[0.9663149  0.02173496]
11273,0,[0.9815184  0.01222776]
11274,0,[0.95330226 0.03012852]
11275,0,[0.9927499  0.00531844]
11276,1,[0.04653267 0.97298247]
11277,0,[0.9856128  0.01649468]
11278,0,[0.98715264 0.01345611]
11279,0,[0.9943434  0.00910732]
11280,0,[0.9862403  0.00838622]
11281,0,[0.90455484 0.12819709]
11282,0,[0.99265796 0.00888574]
11283,0,[0.9975889  0.00223219]
11284,0,[0.9650832  0.03040451]
11285,0,[0.98653907 0.01586542]
11286,0,[0.9705518  0.02178821]
11287,0,[0.905539   0.12129016]
11288,1,[0.03275501 0.97292817]
11289,0,[0.9312741  0.05424194]
11290,0,[0.9751057  0.03576803]
11291,0,[0.94482553 0.06903806]
11292,0,[0.9716438  0.04249003]
11293,0,[0.9155566 0.0690751]
11294,0,[0.9952933  0.00385546]
11295,0,[0.98932016 0.0078695 ]
11296,0,[0.99085534 0.0191944 ]
11297,0,[0.98727125 0.009563  ]
11298,0,[0.9282674  0.05013059]
11299,0,[0.943742   0.05105985]
11300,0,[0.944992   0.08217206]
11301,0,[0.966067   0.02827757]
11302,0,[0.9759463  0.01330411]
11303,0,[0.9288714  0.10864639]
11304,0,[0.9796641  0.01469868]
11305,0,[0.93166506 0.06333451]
11306,0,[0.96554273 0.03211158]
11307,0,[0.9782364  0.02108014]
11308,0,[0.9867231  0.00760411]
11309,0,[0.98553663 0.01736261]
11310,0,[0.9901044  0.01232338]
11311,0,[0.9443294 0.0952784]
11312,0,[0.98676586 0.00900532]
11313,0,[0.9332446  0.06315245]
11314,0,[0.98723906 0.01141302]
11315,0,[0.98930675 0.00718856]
11316,0,[0.9354567  0.05182037]
11317,0,[0.9918692 0.0070197]
11318,0,[0.9928195  0.01788371]
11319,0,[0.9929975  0.00676192]
11320,0,[0.9073835  0.13820785]
11321,0,[0.9243011  0.05546763]
11322,1,[0.1171049 0.9411576]
11323,1,[0.04293013 0.9516816 ]
11324,0,[0.9858564  0.01326079]
11325,0,[0.9871361  0.01364875]
11326,0,[0.9429696  0.03281152]
11327,0,[0.93198234 0.13801962]
11328,0,[0.8327924  0.12602404]
11329,0,[0.9836046  0.01580125]
11330,0,[0.95425147 0.07446183]
11331,0,[0.99895287 0.00183135]
11332,0,[0.974602   0.02501111]
11333,0,[0.90633166 0.08384377]
11334,0,[0.91739464 0.10803016]
11335,0,[0.9842934  0.01649832]
11336,0,[0.9354468  0.06367244]
11337,0,[0.9835501  0.01618138]
11338,0,[0.9975968 0.0026794]
11339,0,[0.98804873 0.02289588]
11340,0,[0.9941618  0.00821063]
11341,0,[0.9757617  0.02470798]
11342,0,[0.9804536  0.01938601]
11343,0,[0.96034944 0.03441758]
11344,0,[0.98688984 0.00695875]
11345,0,[0.9216226  0.10509856]
11346,0,[0.9257397  0.05100925]
11347,0,[0.9320551 0.1174391]
11348,0,[0.95874465 0.0305336 ]
11349,0,[0.9821613  0.02772802]
11350,1,[0.04471025 0.9310249 ]
11351,0,[0.9943445  0.00661835]
11352,1,[0.02048773 0.97738737]
11353,0,[0.9884057  0.01451916]
11354,0,[0.9726408  0.02677125]
11355,0,[0.98344153 0.01793141]
11356,0,[0.9890428  0.01699089]
11357,0,[0.9551087  0.06638436]
11358,0,[0.9701137  0.02958939]
11359,1,[0.21921888 0.8585827 ]
11360,0,[0.99173415 0.0059318 ]
11361,1,[0.01856524 0.9729723 ]
11362,0,[0.9860568  0.01372376]
11363,1,[0.08636538 0.9539054 ]
11364,0,[0.9878121  0.01160969]
11365,0,[0.94017076 0.06021598]
11366,0,[0.997686   0.00393873]
11367,0,[0.99880743 0.0017646 ]
11368,1,[0.08653887 0.9316655 ]
11369,0,[0.99828583 0.00180987]
11370,0,[0.976838   0.02762561]
11371,0,[0.99209446 0.00816962]
11372,0,[0.9196192  0.06100237]
11373,0,[0.9703829  0.01877075]
11374,0,[0.95915365 0.06731523]
11375,0,[0.9927094  0.01309778]
11376,0,[0.99141884 0.01011157]
11377,0,[0.8617445  0.09501947]
11378,0,[0.97332066 0.02480181]
11379,0,[0.96102387 0.03819915]
11380,0,[0.98443294 0.01421415]
11381,0,[0.9924736  0.00861875]
11382,0,[0.9542939  0.06269041]
11383,0,[0.92964697 0.05702292]
11384,1,[0.02018663 0.9871568 ]
11385,0,[0.9828723 0.0114114]
11386,0,[0.9939644  0.00374721]
11387,0,[0.93573135 0.06691516]
11388,0,[0.970719   0.03830979]
11389,0,[0.9861108 0.0216405]
11390,0,[0.94220316 0.05984102]
11391,0,[0.9816664  0.01452455]
11392,0,[0.9832339  0.00933822]
11393,0,[0.9885451  0.01164415]
11394,0,[0.97680855 0.0263922 ]
11395,0,[0.9899166 0.0068334]
11396,0,[0.9786902  0.01484379]
11397,0,[0.9595879  0.03919929]
11398,0,[0.99299264 0.0147968 ]
11399,0,[0.9971603  0.00405308]
11400,0,[0.9774615  0.01829798]
11401,0,[0.9587304  0.03854266]
11402,0,[0.97476983 0.03918809]
11403,1,[0.06277511 0.94998294]
11404,0,[0.9567346  0.04636053]
11405,0,[0.9718046  0.03268632]
11406,0,[0.99284464 0.00512632]
11407,0,[0.98544353 0.01841505]
11408,0,[0.9943613  0.01009069]
11409,0,[0.9889648 0.0149637]
11410,0,[0.99199307 0.02050618]
11411,0,[0.99526405 0.00511098]
11412,0,[0.97785246 0.02826933]
11413,0,[0.9182991  0.08700328]
11414,0,[0.9784082  0.07252958]
11415,0,[0.99780005 0.00379077]
11416,0,[0.9794287  0.02297576]
11417,0,[0.99527514 0.00551565]
11418,0,[0.9937179  0.01070707]
11419,0,[0.9847252  0.00590824]
11420,0,[0.9924286  0.00982817]
11421,0,[0.9945716 0.0108005]
11422,0,[0.9954509  0.00466712]
11423,0,[0.96483576 0.03254603]
11424,0,[0.99844736 0.00427639]
11425,0,[0.98653513 0.01444831]
11426,0,[0.86375475 0.11424796]
11427,0,[0.983751   0.01955207]
11428,0,[0.88511384 0.07599232]
11429,0,[0.89176893 0.09212349]
11430,0,[0.9055107  0.06912313]
11431,0,[0.975222  0.0283132]
11432,0,[0.95525366 0.02457119]
11433,1,[0.09624115 0.9552126 ]
11434,0,[0.99249023 0.00693151]
11435,0,[0.97346854 0.04956943]
11436,0,[0.9704534  0.05639401]
11437,1,[0.03970111 0.9547944 ]
11438,0,[0.9888284  0.00960931]
11439,0,[0.97494316 0.03082257]
11440,0,[0.9939779 0.0110549]
11441,0,[0.981279  0.0167118]
11442,0,[0.9688852  0.02184365]
11443,0,[0.9707822  0.01718805]
11444,0,[0.9761707  0.01527954]
11445,0,[0.9802301  0.03064957]
11446,0,[0.99363446 0.00519578]
11447,0,[0.9864634  0.01035116]
11448,0,[9.990759e-01 9.944206e-04]
11449,0,[0.98906904 0.01776319]
11450,0,[0.9801459  0.01236448]
11451,0,[0.9574526  0.04465027]
11452,0,[0.97686106 0.02557927]
11453,0,[0.97712266 0.03398594]
11454,1,[0.05997711 0.9290494 ]
11455,0,[0.990335   0.01177371]
11456,0,[0.97432977 0.02431437]
11457,0,[0.6699173  0.47237855]
11458,0,[0.9841123  0.01401227]
11459,0,[0.9933373  0.00891819]
11460,0,[0.9898235  0.02191543]
11461,0,[0.99292326 0.00683141]
11462,0,[0.99378973 0.00687168]
11463,1,[0.02240427 0.98075837]
11464,0,[0.9792565  0.01683454]
11465,0,[0.94705087 0.04374418]
11466,0,[0.9910262  0.01068251]
11467,0,[0.9173328  0.12604004]
11468,0,[0.93477374 0.08994658]
11469,0,[0.99607325 0.00430685]
11470,0,[0.9295293  0.04418965]
11471,1,[0.06624005 0.9432779 ]
11472,0,[0.9625466  0.03929271]
11473,0,[0.92855555 0.08418059]
11474,0,[0.96435726 0.01980192]
11475,0,[0.80941343 0.11063701]
11476,0,[0.9968092  0.00228579]
11477,1,[0.02846826 0.9799786 ]
11478,0,[0.7979915  0.17494844]
11479,0,[0.9943651  0.00543476]
11480,0,[0.9902954  0.00944397]
11481,0,[0.98842037 0.0205204 ]
11482,0,[0.9920107  0.00506714]
11483,0,[0.9375353  0.11549325]
11484,1,[0.07086903 0.96380347]
11485,0,[0.9852807  0.01153097]
11486,0,[0.95476335 0.08536343]
11487,0,[0.9981823  0.00217285]
11488,0,[0.9363242  0.06343234]
11489,0,[0.94653696 0.04132644]
11490,0,[0.9933181  0.00545363]
11491,0,[0.96241057 0.05422104]
11492,0,[0.97987616 0.01723651]
11493,0,[0.9915023  0.00967643]
11494,0,[0.99752647 0.00178648]
11495,0,[0.9988537  0.00132341]
11496,0,[0.9968209  0.00449359]
11497,0,[0.99411595 0.00533545]
11498,1,[0.1067728 0.9624346]
11499,0,[0.93222696 0.06354474]
11500,0,[0.93464655 0.03972702]
11501,0,[0.9817863  0.01332229]
11502,0,[0.99587893 0.00410152]
11503,0,[0.99688053 0.00674682]
11504,1,[0.09575506 0.9065441 ]
11505,1,[0.02731336 0.9775474 ]
11506,0,[0.9683375  0.03781175]
11507,0,[0.99226815 0.00435131]
11508,0,[0.99518085 0.0047527 ]
11509,0,[0.9795679  0.00686992]
